trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
2824153,10:44:33,10:44:33,10851,29,,0,0,6.6568
2824153,10:45:00,10:45:00,10852,30,,0,0,6.9029
2824153,10:45:39,10:45:39,10853,31,,0,0,7.0943
2824153,10:46:12,10:46:12,10854,32,,0,0,7.2547
2824153,10:46:45,10:46:45,10855,33,,0,0,7.4173
2824154,11:05:52,11:05:52,2688,10,,0,0,2.7176
2824154,11:06:03,11:06:03,2689,11,,0,0,2.8246
2824154,11:06:20,11:06:20,11577,12,,0,0,2.9916
2824154,11:06:37,11:06:37,2690,13,,0,0,3.1547
2824154,11:06:56,11:06:56,2691,14,,0,0,3.3417
2824154,11:07:21,11:07:21,2692,15,,0,0,3.5817
2824154,11:07:40,11:07:40,2693,16,,0,0,3.7683
2824154,11:08:00,11:08:00,2694,17,,0,0,3.9123
2824154,11:08:21,11:08:21,2695,18,,0,0,4.1223
2824154,11:08:50,11:08:50,2696,19,,0,0,4.4044
2824154,11:09:09,11:09:09,2697,20,,0,0,4.5877
2824154,11:09:31,11:09:31,2698,21,,0,0,4.8064
2824154,11:09:45,11:09:45,2699,22,,0,0,4.9459
2824154,11:10:21,11:10:21,2700,23,,0,0,5.2928
2824154,11:10:43,11:10:43,2701,24,,0,0,5.5040
2824154,11:11:16,11:11:16,2416,25,,0,0,5.8267
2824154,11:11:46,11:11:46,2417,26,,0,0,6.1183
2824154,11:12:11,11:12:11,2418,27,,0,0,6.3602
2824155,11:38:52,11:38:52,2688,10,,0,0,2.7176
2824155,11:39:03,11:39:03,2689,11,,0,0,2.8246
2824155,11:39:20,11:39:20,11577,12,,0,0,2.9916
2824155,11:39:37,11:39:37,2690,13,,0,0,3.1547
2824155,11:39:56,11:39:56,2691,14,,0,0,3.3417
2824155,11:40:21,11:40:21,2692,15,,0,0,3.5817
2824155,11:40:40,11:40:40,2693,16,,0,0,3.7683
2824155,11:41:00,11:41:00,2694,17,,0,0,3.9123
2824155,11:41:16,11:41:16,2695,18,,0,0,4.1223
2824155,11:41:38,11:41:38,2696,19,,0,0,4.4044
2824155,11:41:52,11:41:52,2697,20,,0,0,4.5877
2824155,11:42:09,11:42:09,2698,21,,0,0,4.8064
2824155,11:42:20,11:42:20,2699,22,,0,0,4.9459
2824155,11:42:47,11:42:47,2700,23,,0,0,5.2928
2824155,11:43:03,11:43:03,2701,24,,0,0,5.5040
2824155,11:43:23,11:43:23,2702,25,,0,0,5.7574
2824155,11:43:33,11:43:33,10848,26,,0,0,5.8877
2824155,11:44:08,11:44:08,10849,27,,0,0,6.3276
2824155,11:44:18,11:44:18,10850,28,,0,0,6.4595
2824155,11:44:33,11:44:33,10851,29,,0,0,6.6568
2824155,11:45:00,11:45:00,10852,30,,0,0,6.9029
2824155,11:45:39,11:45:39,10853,31,,0,0,7.0943
2824155,11:46:12,11:46:12,10854,32,,0,0,7.2547
2824155,11:46:45,11:46:45,10855,33,,0,0,7.4173
2824156,12:08:52,12:08:52,2688,10,,0,0,2.7176
2824156,12:09:03,12:09:03,2689,11,,0,0,2.8246
2824156,12:09:20,12:09:20,11577,12,,0,0,2.9916
2824156,12:09:37,12:09:37,2690,13,,0,0,3.1547
2824156,12:09:56,12:09:56,2691,14,,0,0,3.3417
2824156,12:10:21,12:10:21,2692,15,,0,0,3.5817
2824156,12:10:40,12:10:40,2693,16,,0,0,3.7683
2824156,12:11:00,12:11:00,2694,17,,0,0,3.9123
2824156,12:11:21,12:11:21,2695,18,,0,0,4.1223
2824156,12:11:50,12:11:50,2696,19,,0,0,4.4044
2824156,12:12:09,12:12:09,2697,20,,0,0,4.5877
2824156,12:12:31,12:12:31,2698,21,,0,0,4.8064
2824156,12:12:45,12:12:45,2699,22,,0,0,4.9459
2824156,12:13:21,12:13:21,2700,23,,0,0,5.2928
2824156,12:13:43,12:13:43,2701,24,,0,0,5.5040
2824156,12:14:16,12:14:16,2416,25,,0,0,5.8267
2824156,12:14:46,12:14:46,2417,26,,0,0,6.1183
2824156,12:15:11,12:15:11,2418,27,,0,0,6.3602
2824157,12:38:52,12:38:52,2688,10,,0,0,2.7176
2824157,12:39:03,12:39:03,2689,11,,0,0,2.8246
2824157,12:39:20,12:39:20,11577,12,,0,0,2.9916
2824157,12:39:37,12:39:37,2690,13,,0,0,3.1547
2824157,12:39:56,12:39:56,2691,14,,0,0,3.3417
2824157,12:40:21,12:40:21,2692,15,,0,0,3.5817
2824157,12:40:40,12:40:40,2693,16,,0,0,3.7683
2824157,12:41:00,12:41:00,2694,17,,0,0,3.9123
2824157,12:41:16,12:41:16,2695,18,,0,0,4.1223
2824157,12:41:38,12:41:38,2696,19,,0,0,4.4044
2824157,12:41:52,12:41:52,2697,20,,0,0,4.5877
2824157,12:42:09,12:42:09,2698,21,,0,0,4.8064
2824157,12:42:20,12:42:20,2699,22,,0,0,4.9459
2824157,12:42:47,12:42:47,2700,23,,0,0,5.2928
2824157,12:43:03,12:43:03,2701,24,,0,0,5.5040
2824157,12:43:23,12:43:23,2702,25,,0,0,5.7574
2824157,12:43:33,12:43:33,10848,26,,0,0,5.8877
2824157,12:44:08,12:44:08,10849,27,,0,0,6.3276
2824157,12:44:18,12:44:18,10850,28,,0,0,6.4595
2824157,12:44:33,12:44:33,10851,29,,0,0,6.6568
2824157,12:45:00,12:45:00,10852,30,,0,0,6.9029
2824157,12:45:39,12:45:39,10853,31,,0,0,7.0943
2824157,12:46:12,12:46:12,10854,32,,0,0,7.2547
2824157,12:46:45,12:46:45,10855,33,,0,0,7.4173
2824158,13:08:52,13:08:52,2688,10,,0,0,2.7176
2824158,13:09:03,13:09:03,2689,11,,0,0,2.8246
2824158,13:09:20,13:09:20,11577,12,,0,0,2.9916
2824158,13:09:37,13:09:37,2690,13,,0,0,3.1547
2824158,13:09:56,13:09:56,2691,14,,0,0,3.3417
2824158,13:10:21,13:10:21,2692,15,,0,0,3.5817
2824158,13:10:40,13:10:40,2693,16,,0,0,3.7683
2824158,13:11:00,13:11:00,2694,17,,0,0,3.9123
2824158,13:11:21,13:11:21,2695,18,,0,0,4.1223
2824158,13:11:50,13:11:50,2696,19,,0,0,4.4044
2824158,13:12:09,13:12:09,2697,20,,0,0,4.5877
2824158,13:12:31,13:12:31,2698,21,,0,0,4.8064
2824158,13:12:45,13:12:45,2699,22,,0,0,4.9459
2824158,13:13:21,13:13:21,2700,23,,0,0,5.2928
2824158,13:13:43,13:13:43,2701,24,,0,0,5.5040
2824158,13:14:16,13:14:16,2416,25,,0,0,5.8267
2824158,13:14:46,13:14:46,2417,26,,0,0,6.1183
2824158,13:15:11,13:15:11,2418,27,,0,0,6.3602
2824159,13:38:52,13:38:52,2688,10,,0,0,2.7176
2824159,13:39:03,13:39:03,2689,11,,0,0,2.8246
2824159,13:39:20,13:39:20,11577,12,,0,0,2.9916
2824159,13:39:37,13:39:37,2690,13,,0,0,3.1547
2824159,13:39:56,13:39:56,2691,14,,0,0,3.3417
2824159,13:40:21,13:40:21,2692,15,,0,0,3.5817
2824159,13:40:40,13:40:40,2693,16,,0,0,3.7683
2824159,13:41:00,13:41:00,2694,17,,0,0,3.9123
2824159,13:41:16,13:41:16,2695,18,,0,0,4.1223
2824159,13:41:38,13:41:38,2696,19,,0,0,4.4044
2824159,13:41:52,13:41:52,2697,20,,0,0,4.5877
2824159,13:42:09,13:42:09,2698,21,,0,0,4.8064
2824159,13:42:20,13:42:20,2699,22,,0,0,4.9459
2824159,13:42:47,13:42:47,2700,23,,0,0,5.2928
2824159,13:43:03,13:43:03,2701,24,,0,0,5.5040
2824159,13:43:23,13:43:23,2702,25,,0,0,5.7574
2824159,13:43:33,13:43:33,10848,26,,0,0,5.8877
2824159,13:44:08,13:44:08,10849,27,,0,0,6.3276
2824159,13:44:18,13:44:18,10850,28,,0,0,6.4595
2824159,13:44:33,13:44:33,10851,29,,0,0,6.6568
2824159,13:45:00,13:45:00,10852,30,,0,0,6.9029
2824159,13:45:39,13:45:39,10853,31,,0,0,7.0943
2824159,13:46:12,13:46:12,10854,32,,0,0,7.2547
2824159,13:46:45,13:46:45,10855,33,,0,0,7.4173
2824160,14:08:52,14:08:52,2688,10,,0,0,2.7176
2824160,14:09:03,14:09:03,2689,11,,0,0,2.8246
2824160,14:09:20,14:09:20,11577,12,,0,0,2.9916
2824160,14:09:37,14:09:37,2690,13,,0,0,3.1547
2824160,14:09:56,14:09:56,2691,14,,0,0,3.3417
2824160,14:10:21,14:10:21,2692,15,,0,0,3.5817
2824160,14:10:40,14:10:40,2693,16,,0,0,3.7683
2824160,14:11:00,14:11:00,2694,17,,0,0,3.9123
2824160,14:11:21,14:11:21,2695,18,,0,0,4.1223
2824160,14:11:50,14:11:50,2696,19,,0,0,4.4044
2824160,14:12:09,14:12:09,2697,20,,0,0,4.5877
2824160,14:12:31,14:12:31,2698,21,,0,0,4.8064
2824160,14:12:45,14:12:45,2699,22,,0,0,4.9459
2824160,14:13:21,14:13:21,2700,23,,0,0,5.2928
2824160,14:13:43,14:13:43,2701,24,,0,0,5.5040
2824160,14:14:16,14:14:16,2416,25,,0,0,5.8267
2824160,14:14:46,14:14:46,2417,26,,0,0,6.1183
2824160,14:15:11,14:15:11,2418,27,,0,0,6.3602
2824161,14:38:52,14:38:52,2688,10,,0,0,2.7176
2824161,14:39:03,14:39:03,2689,11,,0,0,2.8246
2824161,14:39:20,14:39:20,11577,12,,0,0,2.9916
2824161,14:39:37,14:39:37,2690,13,,0,0,3.1547
2824161,14:39:56,14:39:56,2691,14,,0,0,3.3417
2824161,14:40:21,14:40:21,2692,15,,0,0,3.5817
2824161,14:40:40,14:40:40,2693,16,,0,0,3.7683
2824161,14:41:00,14:41:00,2694,17,,0,0,3.9123
2824161,14:41:16,14:41:16,2695,18,,0,0,4.1223
2824161,14:41:38,14:41:38,2696,19,,0,0,4.4044
2824161,14:41:52,14:41:52,2697,20,,0,0,4.5877
2824161,14:42:09,14:42:09,2698,21,,0,0,4.8064
2824161,14:42:20,14:42:20,2699,22,,0,0,4.9459
2824161,14:42:47,14:42:47,2700,23,,0,0,5.2928
2824161,14:43:03,14:43:03,2701,24,,0,0,5.5040
2824161,14:43:23,14:43:23,2702,25,,0,0,5.7574
2824161,14:43:33,14:43:33,10848,26,,0,0,5.8877
2824161,14:44:08,14:44:08,10849,27,,0,0,6.3276
2824161,14:44:18,14:44:18,10850,28,,0,0,6.4595
2824161,14:44:33,14:44:33,10851,29,,0,0,6.6568
2824161,14:45:00,14:45:00,10852,30,,0,0,6.9029
2824161,14:45:39,14:45:39,10853,31,,0,0,7.0943
2824161,14:46:12,14:46:12,10854,32,,0,0,7.2547
2824161,14:46:45,14:46:45,10855,33,,0,0,7.4173
2824162,15:08:52,15:08:52,2688,10,,0,0,2.7176
2824162,15:09:03,15:09:03,2689,11,,0,0,2.8246
2824162,15:09:20,15:09:20,11577,12,,0,0,2.9916
2824162,15:09:37,15:09:37,2690,13,,0,0,3.1547
2824162,15:09:56,15:09:56,2691,14,,0,0,3.3417
2824162,15:10:21,15:10:21,2692,15,,0,0,3.5817
2824162,15:10:40,15:10:40,2693,16,,0,0,3.7683
2824162,15:11:00,15:11:00,2694,17,,0,0,3.9123
2824162,15:11:21,15:11:21,2695,18,,0,0,4.1223
2824162,15:11:50,15:11:50,2696,19,,0,0,4.4044
2824162,15:12:09,15:12:09,2697,20,,0,0,4.5877
2824162,15:12:31,15:12:31,2698,21,,0,0,4.8064
2824162,15:12:45,15:12:45,2699,22,,0,0,4.9459
2824162,15:13:21,15:13:21,2700,23,,0,0,5.2928
2824162,15:13:43,15:13:43,2701,24,,0,0,5.5040
2824162,15:14:16,15:14:16,2416,25,,0,0,5.8267
2824162,15:14:46,15:14:46,2417,26,,0,0,6.1183
2824162,15:15:11,15:15:11,2418,27,,0,0,6.3602
2824163,15:38:52,15:38:52,2688,10,,0,0,2.7176
2824163,15:39:03,15:39:03,2689,11,,0,0,2.8246
2824163,15:39:20,15:39:20,11577,12,,0,0,2.9916
2824163,15:39:37,15:39:37,2690,13,,0,0,3.1547
2824163,15:39:56,15:39:56,2691,14,,0,0,3.3417
2824163,15:40:21,15:40:21,2692,15,,0,0,3.5817
2824163,15:40:40,15:40:40,2693,16,,0,0,3.7683
2824163,15:41:00,15:41:00,2694,17,,0,0,3.9123
2824163,15:41:16,15:41:16,2695,18,,0,0,4.1223
2824163,15:41:38,15:41:38,2696,19,,0,0,4.4044
2824163,15:41:52,15:41:52,2697,20,,0,0,4.5877
2824163,15:42:09,15:42:09,2698,21,,0,0,4.8064
2824163,15:42:20,15:42:20,2699,22,,0,0,4.9459
2824163,15:42:47,15:42:47,2700,23,,0,0,5.2928
2824163,15:43:03,15:43:03,2701,24,,0,0,5.5040
2824163,15:43:23,15:43:23,2702,25,,0,0,5.7574
2824163,15:43:33,15:43:33,10848,26,,0,0,5.8877
2824163,15:44:08,15:44:08,10849,27,,0,0,6.3276
2824163,15:44:18,15:44:18,10850,28,,0,0,6.4595
2824163,15:44:33,15:44:33,10851,29,,0,0,6.6568
2824163,15:45:00,15:45:00,10852,30,,0,0,6.9029
2824163,15:45:39,15:45:39,10853,31,,0,0,7.0943
2824163,15:46:12,15:46:12,10854,32,,0,0,7.2547
2824163,15:46:45,15:46:45,10855,33,,0,0,7.4173
2824142,19:43:52,19:43:52,2688,10,,0,0,2.7176
2824142,19:44:03,19:44:03,2689,11,,0,0,2.8246
2824142,19:44:20,19:44:20,11577,12,,0,0,2.9916
2824142,19:44:37,19:44:37,2690,13,,0,0,3.1547
2824142,19:44:56,19:44:56,2691,14,,0,0,3.3417
2824142,19:45:21,19:45:21,2692,15,,0,0,3.5817
2824142,19:45:40,19:45:40,2693,16,,0,0,3.7683
2824142,19:46:00,19:46:00,2694,17,,0,0,3.9123
2824142,19:46:16,19:46:16,2695,18,,0,0,4.1223
2824142,19:46:38,19:46:38,2696,19,,0,0,4.4044
2824142,19:46:52,19:46:52,2697,20,,0,0,4.5877
2824142,19:47:09,19:47:09,2698,21,,0,0,4.8064
2824142,19:47:20,19:47:20,2699,22,,0,0,4.9459
2824142,19:47:47,19:47:47,2700,23,,0,0,5.2928
2824142,19:48:03,19:48:03,2701,24,,0,0,5.5040
2824142,19:48:23,19:48:23,2702,25,,0,0,5.7574
2824142,19:48:33,19:48:33,10848,26,,0,0,5.8877
2824142,19:49:08,19:49:08,10849,27,,0,0,6.3276
2824142,19:49:18,19:49:18,10850,28,,0,0,6.4595
2824142,19:49:33,19:49:33,10851,29,,0,0,6.6568
2824142,19:50:00,19:50:00,10852,30,,0,0,6.9029
2824142,19:50:39,19:50:39,10853,31,,0,0,7.0943
2824142,19:51:12,19:51:12,10854,32,,0,0,7.2547
2824142,19:51:45,19:51:45,10855,33,,0,0,7.4173
2824143,20:38:52,20:38:52,2688,10,,0,0,2.7176
2824143,20:39:03,20:39:03,2689,11,,0,0,2.8246
2824143,20:39:20,20:39:20,11577,12,,0,0,2.9916
2824143,20:39:37,20:39:37,2690,13,,0,0,3.1547
2824143,20:39:56,20:39:56,2691,14,,0,0,3.3417
2824143,20:40:21,20:40:21,2692,15,,0,0,3.5817
2824143,20:40:40,20:40:40,2693,16,,0,0,3.7683
2824143,20:41:00,20:41:00,2694,17,,0,0,3.9123
2824143,20:41:18,20:41:18,2695,18,,0,0,4.1223
2824143,20:41:42,20:41:42,2696,19,,0,0,4.4044
2824143,20:41:57,20:41:57,2697,20,,0,0,4.5877
2824143,20:42:15,20:42:15,2698,21,,0,0,4.8064
2824143,20:42:27,20:42:27,2699,22,,0,0,4.9459
2824143,20:42:57,20:42:57,2700,23,,0,0,5.2928
2824143,20:43:15,20:43:15,2701,24,,0,0,5.5040
2824143,20:43:43,20:43:43,2416,25,,0,0,5.8267
2824143,20:44:08,20:44:08,2417,26,,0,0,6.1183
2824143,20:44:29,20:44:29,2418,27,,0,0,6.3602
2824164,21:33:52,21:33:52,2688,10,,0,0,2.7176
2824164,21:34:03,21:34:03,2689,11,,0,0,2.8246
2824164,21:34:20,21:34:20,11577,12,,0,0,2.9916
2824164,21:34:37,21:34:37,2690,13,,0,0,3.1547
2824164,21:34:56,21:34:56,2691,14,,0,0,3.3417
2824164,21:35:21,21:35:21,2692,15,,0,0,3.5817
2824164,21:35:40,21:35:40,2693,16,,0,0,3.7683
2824164,21:36:00,21:36:00,2694,17,,0,0,3.9123
2824164,21:36:16,21:36:16,2695,18,,0,0,4.1223
2824164,21:36:38,21:36:38,2696,19,,0,0,4.4044
2824164,21:36:52,21:36:52,2697,20,,0,0,4.5877
2824164,21:37:09,21:37:09,2698,21,,0,0,4.8064
2824164,21:37:20,21:37:20,2699,22,,0,0,4.9459
2824164,21:37:47,21:37:47,2700,23,,0,0,5.2928
2824164,21:38:03,21:38:03,2701,24,,0,0,5.5040
2824164,21:38:23,21:38:23,2702,25,,0,0,5.7574
2824164,21:38:33,21:38:33,10848,26,,0,0,5.8877
2824164,21:39:08,21:39:08,10849,27,,0,0,6.3276
2824164,21:39:18,21:39:18,10850,28,,0,0,6.4595
2824164,21:39:33,21:39:33,10851,29,,0,0,6.6568
2824164,21:40:00,21:40:00,10852,30,,0,0,6.9029
2824164,21:40:39,21:40:39,10853,31,,0,0,7.0943
2824164,21:41:12,21:41:12,10854,32,,0,0,7.2547
2824164,21:41:45,21:41:45,10855,33,,0,0,7.4173
2824813,12:03:35,12:03:35,5116,46,,0,0,11.6198
2824813,12:04:00,12:04:00,5117,47,,0,0,11.7514
2824813,12:04:30,12:04:30,3251,48,,0,0,11.9537
2824813,12:05:00,12:05:00,3252,49,,0,0,12.1582
2824813,12:05:35,12:05:35,11710,50,,0,0,12.3911
2824813,12:06:21,12:06:21,10895,51,,0,0,12.6988
2824813,12:06:43,12:06:43,10896,52,,0,0,12.8482
2824813,12:07:25,12:07:25,10897,53,,0,0,13.1311
2824813,12:08:00,12:08:00,10898,54,,0,0,13.3643
2824813,12:08:36,12:08:36,10899,55,,0,0,13.6037
2824813,12:09:11,12:09:11,10900,56,,0,0,13.8387
2824813,12:09:39,12:09:39,10862,57,,0,0,14.0298
2824813,12:10:04,12:10:04,10863,58,,0,0,14.1965
2824813,12:13:08,12:13:08,2714,63,,0,0,15.4381
2824813,12:15:00,12:15:00,1674,64,,0,0,16.1322
2824813,12:15:54,12:15:54,10907,65,,0,0,16.5417
2824814,12:33:35,12:33:35,5116,46,,0,0,11.6198
2824814,12:34:00,12:34:00,5117,47,,0,0,11.7514
2824814,12:34:30,12:34:30,3251,48,,0,0,11.9537
2824814,12:35:00,12:35:00,3252,49,,0,0,12.1582
2824814,12:35:35,12:35:35,11710,50,,0,0,12.3911
2824814,12:36:21,12:36:21,10895,51,,0,0,12.6988
2824814,12:36:43,12:36:43,10896,52,,0,0,12.8482
2824814,12:37:25,12:37:25,10897,53,,0,0,13.1311
2824814,12:38:00,12:38:00,10898,54,,0,0,13.3643
2824814,12:38:36,12:38:36,10899,55,,0,0,13.6037
2824814,12:39:11,12:39:11,10900,56,,0,0,13.8387
2824814,12:39:39,12:39:39,10862,57,,0,0,14.0298
2824814,12:40:04,12:40:04,10863,58,,0,0,14.1965
2824814,12:43:08,12:43:08,2714,63,,0,0,15.4381
2824814,12:45:00,12:45:00,1674,64,,0,0,16.1322
2824814,12:45:54,12:45:54,10907,65,,0,0,16.5417
2824833,11:33:35,11:33:35,5116,46,,0,0,11.6198
2824833,11:34:00,11:34:00,5117,47,,0,0,11.7514
2824833,11:34:30,11:34:30,3251,48,,0,0,11.9537
2824833,11:35:00,11:35:00,3252,49,,0,0,12.1582
2824833,11:35:35,11:35:35,11710,50,,0,0,12.3911
2824833,11:36:21,11:36:21,10895,51,,0,0,12.6988
2824833,11:36:43,11:36:43,10896,52,,0,0,12.8482
2824833,11:37:25,11:37:25,10897,53,,0,0,13.1311
2824833,11:38:00,11:38:00,10898,54,,0,0,13.3643
2824833,11:38:36,11:38:36,10899,55,,0,0,13.6037
2824833,11:39:11,11:39:11,10900,56,,0,0,13.8387
2824833,11:39:39,11:39:39,10862,57,,0,0,14.0298
2824833,11:40:04,11:40:04,10863,58,,0,0,14.1965
2824833,11:43:08,11:43:08,2714,63,,0,0,15.4381
2824833,11:45:00,11:45:00,1674,64,,0,0,16.1322
2824833,11:45:54,11:45:54,10907,65,,0,0,16.5417
2824834, 5:33:35, 5:33:35,5116,46,,0,0,11.6198
2824834, 5:34:00, 5:34:00,5117,47,,0,0,11.7514
2824834, 5:34:30, 5:34:30,3251,48,,0,0,11.9537
2824834, 5:35:00, 5:35:00,3252,49,,0,0,12.1582
2824834, 5:35:35, 5:35:35,11710,50,,0,0,12.3911
2824834, 5:36:21, 5:36:21,10895,51,,0,0,12.6988
2824834, 5:36:43, 5:36:43,10896,52,,0,0,12.8482
2824834, 5:37:25, 5:37:25,10897,53,,0,0,13.1311
2824834, 5:38:00, 5:38:00,10898,54,,0,0,13.3643
2824834, 5:38:36, 5:38:36,10899,55,,0,0,13.6037
2824834, 5:39:11, 5:39:11,10900,56,,0,0,13.8387
2824834, 5:39:39, 5:39:39,10862,57,,0,0,14.0298
2824834, 5:40:04, 5:40:04,10863,58,,0,0,14.1965
2824834, 5:43:08, 5:43:08,2714,63,,0,0,15.4381
2824834, 5:45:00, 5:45:00,1674,64,,0,0,16.1322
2824834, 5:45:54, 5:45:54,10907,65,,0,0,16.5417
2824835, 6:03:35, 6:03:35,5116,46,,0,0,11.6198
2824835, 6:04:00, 6:04:00,5117,47,,0,0,11.7514
2824835, 6:04:30, 6:04:30,3251,48,,0,0,11.9537
2824835, 6:05:00, 6:05:00,3252,49,,0,0,12.1582
2824835, 6:05:35, 6:05:35,11710,50,,0,0,12.3911
2824835, 6:06:21, 6:06:21,10895,51,,0,0,12.6988
2824835, 6:06:43, 6:06:43,10896,52,,0,0,12.8482
2824835, 6:07:25, 6:07:25,10897,53,,0,0,13.1311
2824835, 6:08:00, 6:08:00,10898,54,,0,0,13.3643
2824835, 6:08:36, 6:08:36,10899,55,,0,0,13.6037
2824835, 6:09:11, 6:09:11,10900,56,,0,0,13.8387
2824835, 6:09:39, 6:09:39,10862,57,,0,0,14.0298
2824835, 6:10:04, 6:10:04,10863,58,,0,0,14.1965
2824835, 6:13:08, 6:13:08,2714,63,,0,0,15.4381
2824835, 6:15:00, 6:15:00,1674,64,,0,0,16.1322
2824835, 6:15:54, 6:15:54,10907,65,,0,0,16.5417
2824836, 6:33:35, 6:33:35,5116,46,,0,0,11.6198
2824836, 6:34:00, 6:34:00,5117,47,,0,0,11.7514
2824836, 6:34:30, 6:34:30,3251,48,,0,0,11.9537
2824836, 6:35:00, 6:35:00,3252,49,,0,0,12.1582
2824836, 6:35:35, 6:35:35,11710,50,,0,0,12.3911
2824836, 6:36:21, 6:36:21,10895,51,,0,0,12.6988
2824836, 6:36:43, 6:36:43,10896,52,,0,0,12.8482
2824836, 6:37:25, 6:37:25,10897,53,,0,0,13.1311
2824836, 6:38:00, 6:38:00,10898,54,,0,0,13.3643
2824836, 6:38:36, 6:38:36,10899,55,,0,0,13.6037
2824836, 6:39:11, 6:39:11,10900,56,,0,0,13.8387
2824836, 6:39:39, 6:39:39,10862,57,,0,0,14.0298
2824836, 6:40:04, 6:40:04,10863,58,,0,0,14.1965
2824836, 6:43:08, 6:43:08,2714,63,,0,0,15.4381
2824836, 6:45:00, 6:45:00,1674,64,,0,0,16.1322
2824836, 6:45:54, 6:45:54,10907,65,,0,0,16.5417
2824837, 7:03:35, 7:03:35,5116,46,,0,0,11.6198
2824837, 7:04:00, 7:04:00,5117,47,,0,0,11.7514
2824837, 7:04:30, 7:04:30,3251,48,,0,0,11.9537
2824837, 7:05:00, 7:05:00,3252,49,,0,0,12.1582
2824837, 7:05:35, 7:05:35,11710,50,,0,0,12.3911
2824837, 7:06:21, 7:06:21,10895,51,,0,0,12.6988
2824837, 7:06:43, 7:06:43,10896,52,,0,0,12.8482
2824837, 7:07:25, 7:07:25,10897,53,,0,0,13.1311
2824837, 7:08:00, 7:08:00,10898,54,,0,0,13.3643
2824837, 7:08:36, 7:08:36,10899,55,,0,0,13.6037
2824837, 7:09:11, 7:09:11,10900,56,,0,0,13.8387
2824837, 7:09:39, 7:09:39,10862,57,,0,0,14.0298
2824837, 7:10:04, 7:10:04,10863,58,,0,0,14.1965
2824837, 7:13:08, 7:13:08,2714,63,,0,0,15.4381
2824837, 7:15:00, 7:15:00,1674,64,,0,0,16.1322
2824837, 7:15:54, 7:15:54,10907,65,,0,0,16.5417
2824838, 7:33:35, 7:33:35,5116,46,,0,0,11.6198
2824838, 7:34:00, 7:34:00,5117,47,,0,0,11.7514
2824838, 7:34:30, 7:34:30,3251,48,,0,0,11.9537
2824838, 7:35:00, 7:35:00,3252,49,,0,0,12.1582
2824838, 7:35:35, 7:35:35,11710,50,,0,0,12.3911
2824838, 7:36:21, 7:36:21,10895,51,,0,0,12.6988
2824838, 7:36:43, 7:36:43,10896,52,,0,0,12.8482
2824838, 7:37:25, 7:37:25,10897,53,,0,0,13.1311
2824838, 7:38:00, 7:38:00,10898,54,,0,0,13.3643
2824838, 7:38:36, 7:38:36,10899,55,,0,0,13.6037
2824838, 7:39:11, 7:39:11,10900,56,,0,0,13.8387
2824838, 7:39:39, 7:39:39,10862,57,,0,0,14.0298
2824838, 7:40:04, 7:40:04,10863,58,,0,0,14.1965
2824838, 7:43:08, 7:43:08,2714,63,,0,0,15.4381
2824838, 7:45:00, 7:45:00,1674,64,,0,0,16.1322
2824838, 7:45:54, 7:45:54,10907,65,,0,0,16.5417
2824839, 8:03:35, 8:03:35,5116,46,,0,0,11.6198
2824839, 8:04:00, 8:04:00,5117,47,,0,0,11.7514
2824839, 8:04:30, 8:04:30,3251,48,,0,0,11.9537
2824839, 8:05:00, 8:05:00,3252,49,,0,0,12.1582
2824839, 8:05:35, 8:05:35,11710,50,,0,0,12.3911
2824839, 8:06:21, 8:06:21,10895,51,,0,0,12.6988
2824839, 8:06:43, 8:06:43,10896,52,,0,0,12.8482
2824839, 8:07:25, 8:07:25,10897,53,,0,0,13.1311
2824839, 8:08:00, 8:08:00,10898,54,,0,0,13.3643
2824839, 8:08:36, 8:08:36,10899,55,,0,0,13.6037
2824839, 8:09:11, 8:09:11,10900,56,,0,0,13.8387
2824839, 8:09:39, 8:09:39,10862,57,,0,0,14.0298
2824839, 8:10:04, 8:10:04,10863,58,,0,0,14.1965
2824839, 8:13:08, 8:13:08,2714,63,,0,0,15.4381
2824839, 8:15:00, 8:15:00,1674,64,,0,0,16.1322
2824839, 8:15:54, 8:15:54,10907,65,,0,0,16.5417
2824840, 8:33:35, 8:33:35,5116,46,,0,0,11.6198
2824840, 8:34:00, 8:34:00,5117,47,,0,0,11.7514
2824840, 8:34:30, 8:34:30,3251,48,,0,0,11.9537
2824840, 8:35:00, 8:35:00,3252,49,,0,0,12.1582
2824840, 8:35:35, 8:35:35,11710,50,,0,0,12.3911
2824840, 8:36:21, 8:36:21,10895,51,,0,0,12.6988
2824840, 8:36:43, 8:36:43,10896,52,,0,0,12.8482
2824840, 8:37:25, 8:37:25,10897,53,,0,0,13.1311
2824840, 8:38:00, 8:38:00,10898,54,,0,0,13.3643
2824840, 8:38:36, 8:38:36,10899,55,,0,0,13.6037
2824840, 8:39:11, 8:39:11,10900,56,,0,0,13.8387
2824840, 8:39:39, 8:39:39,10862,57,,0,0,14.0298
2824840, 8:40:04, 8:40:04,10863,58,,0,0,14.1965
2824840, 8:43:08, 8:43:08,2714,63,,0,0,15.4381
2824840, 8:45:00, 8:45:00,1674,64,,0,0,16.1322
2824840, 8:45:54, 8:45:54,10907,65,,0,0,16.5417
2824841, 9:03:35, 9:03:35,5116,46,,0,0,11.6198
